Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
3800000	-17.08	-16.46	7187	0.037000000000000005	6.500000000000001e-05
3810000	-16.99	-16.46	7201	0.036775	6.4875e-05
3820000	-16.86	-16.46	7217	0.03655	6.475e-05
3830000	-16.77	-16.46	7234	0.036324999999999996	6.462500000000001e-05
3840000	-16.76	-16.46	7250	0.03610000000000001	6.45e-05
3850000	-16.52	-16.46	7264	0.03587499999999999	6.4375e-05
3860000	-16.31	-16.31	7279	0.03565	6.425e-05
3870000	-16.55	-16.29	7296	0.035425	6.4125e-05
3880000	-16.57	-16.29	7313	0.035199999999999995	6.400000000000001e-05
3890000	-16.67	-16.29	7328	0.03497499999999999	6.3875e-05
3900000	-16.65	-16.29	7343	0.03475	6.375e-05
3910000	-16.91	-16.29	7360	0.034525	6.3625e-05
3920000	-17.11	-16.29	7376	0.0343	6.35e-05
3930000	-16.96	-16.29	7392	0.034074999999999994	6.337500000000001e-05
3940000	-16.96	-16.29	7407	0.033850000000000005	6.325e-05
3950000	-16.87	-16.29	7424	0.03362499999999999	6.3125e-05
3960000	-16.83	-16.29	7439	0.0334	6.300000000000001e-05
3970000	-16.8	-16.29	7455	0.033174999999999996	6.2875e-05
3980000	-16.79	-16.29	7471	0.03294999999999999	6.275000000000001e-05
3990000	-16.82	-16.29	7487	0.03272499999999999	6.262499999999999e-05
4000000	-16.85	-16.29	7501	0.0325	6.25e-05
4010000	-16.84	-16.29	7515	0.032275	6.237500000000001e-05
4020000	-16.99	-16.29	7532	0.032049999999999995	6.225e-05
4030000	-17.0	-16.29	7546	0.031825000000000006	6.2125e-05
4040000	-16.88	-16.29	7562	0.0316	6.2e-05
4050000	-16.77	-16.29	7577	0.031375	6.1875e-05
4060000	-16.73	-16.29	7592	0.031149999999999997	6.175000000000001e-05
4070000	-16.6	-16.29	7607	0.030924999999999994	6.162500000000001e-05
4080000	-16.66	-16.29	7621	0.03069999999999999	6.15e-05
4090000	-16.78	-16.29	7637	0.030475000000000002	6.137500000000001e-05
4100000	-16.75	-16.29	7652	0.03025	6.125e-05
4110000	-16.74	-16.29	7667	0.030024999999999996	6.112500000000001e-05
4120000	-16.66	-16.29	7682	0.029799999999999993	6.1e-05
4130000	-16.86	-16.29	7699	0.029575000000000004	6.0875e-05
4140000	-16.84	-16.29	7713	0.02935	6.075e-05
4150000	-16.74	-16.29	7729	0.029124999999999998	6.0625e-05
4160000	-16.73	-16.29	7744	0.028899999999999995	6.05e-05
4170000	-16.65	-16.29	7759	0.028674999999999992	6.0375000000000004e-05
4180000	-16.71	-16.29	7774	0.02844999999999999	6.025e-05
4190000	-16.69	-16.29	7791	0.028225	6.0125000000000005e-05
4200000	-16.59	-16.29	7807	0.027999999999999997	6e-05
4210000	-16.67	-16.29	7823	0.027774999999999994	5.9875000000000005e-05
4220000	-16.83	-16.29	7839	0.02754999999999999	5.975e-05
4230000	-17.0	-16.29	7855	0.027325000000000002	5.9625000000000006e-05
4240000	-17.19	-16.29	7874	0.0271	5.95e-05
4250000	-17.35	-16.29	7892	0.026874999999999996	5.9375e-05
4260000	-17.55	-16.29	7910	0.026650000000000007	5.9250000000000004e-05
4270000	-17.56	-16.29	7927	0.02642499999999999	5.9125e-05
4280000	-17.44	-16.29	7943	0.0262	5.9000000000000004e-05
4290000	-17.39	-16.29	7960	0.025974999999999998	5.8875e-05
4300000	-17.3	-16.29	7978	0.025749999999999995	5.8750000000000005e-05
4310000	-17.13	-16.29	7994	0.025524999999999992	5.8625e-05
4320000	-16.98	-16.29	8011	0.025300000000000003	5.8500000000000006e-05
4330000	-17.08	-16.29	8029	0.025075	5.8375e-05
4340000	-16.97	-16.29	8045	0.024849999999999997	5.8250000000000006e-05
4350000	-17.04	-16.29	8062	0.024624999999999994	5.8125e-05
4360000	-17.16	-16.29	8081	0.024400000000000005	5.800000000000001e-05
4370000	-17.23	-16.29	8097	0.024174999999999988	5.7875000000000004e-05
4380000	-17.29	-16.29	8114	0.02395	5.775e-05
4390000	-17.06	-16.29	8129	0.023724999999999996	5.7625e-05
4400000	-17.13	-16.29	8144	0.023499999999999993	5.75e-05
4410000	-16.99	-16.29	8161	0.02327499999999999	5.7375e-05
4420000	-17.03	-16.29	8178	0.02305	5.725e-05
4430000	-16.94	-16.29	8192	0.022824999999999998	5.7125e-05
4440000	-16.59	-16.29	8207	0.022599999999999995	5.7e-05
4450000	-16.71	-16.29	8222	0.022374999999999992	5.6875e-05
4460000	-16.33	-16.29	8235	0.022150000000000003	5.6750000000000004e-05
4470000	-16.19	-16.12	8248	0.021924999999999986	5.6625e-05
4480000	-16.06	-16.06	8263	0.021699999999999997	5.6500000000000005e-05
4490000	-15.66	-15.66	8276	0.021474999999999994	5.6375e-05
4500000	-15.65	-15.63	8290	0.02124999999999999	5.6250000000000005e-05
4510000	-15.56	-15.49	8303	0.021025000000000002	5.6125e-05
4520000	-15.47	-15.47	8317	0.0208	5.6e-05
